variant,epoch,batch,loss,lr
v002_recall_pos2_dice02,3,57,0.14503490924835205,0.001
v002_recall_pos2_dice02,3,58,0.17150869965553284,0.001
v002_recall_pos2_dice02,3,59,0.1791435033082962,0.001
v002_recall_pos2_dice02,3,60,0.2646544873714447,0.001
v002_recall_pos2_dice02,3,61,0.18391042947769165,0.001
v002_recall_pos2_dice02,3,62,0.1759553998708725,0.001
v002_recall_pos2_dice02,3,63,0.2432977557182312,0.001
v002_recall_pos2_dice02,3,64,0.15918026864528656,0.001
v002_recall_pos2_dice02,3,65,0.32504671812057495,0.001
v002_recall_pos2_dice02,3,66,0.13405823707580566,0.001
v002_recall_pos2_dice02,3,67,0.11542138457298279,0.001
v002_recall_pos2_dice02,3,68,0.2983050048351288,0.001
v002_recall_pos2_dice02,3,69,0.21327179670333862,0.001
v002_recall_pos2_dice02,3,70,0.15336427092552185,0.001
v002_recall_pos2_dice02,3,71,0.15256142616271973,0.001
v002_recall_pos2_dice02,3,72,0.15054196119308472,0.001
v002_recall_pos2_dice02,3,73,0.2755250930786133,0.001
v002_recall_pos2_dice02,3,74,0.15386521816253662,0.001
v002_recall_pos2_dice02,3,75,0.1670331358909607,0.001
v002_recall_pos2_dice02,3,76,0.1587098389863968,0.001
v002_recall_pos2_dice02,3,77,0.18067234754562378,0.001
v002_recall_pos2_dice02,3,78,0.1382140964269638,0.001
v002_recall_pos2_dice02,3,79,0.17412248253822327,0.001
v002_recall_pos2_dice02,3,80,0.15409402549266815,0.001
v002_recall_pos2_dice02,3,81,0.19792184233665466,0.001
v002_recall_pos2_dice02,3,82,0.1328299641609192,0.001
v002_recall_pos2_dice02,3,83,0.147769957780838,0.001
v002_recall_pos2_dice02,3,84,0.209102600812912,0.001
v002_recall_pos2_dice02,3,85,0.18734034895896912,0.001
v002_recall_pos2_dice02,3,86,0.1454872190952301,0.001
v002_recall_pos2_dice02,3,87,0.1319730579853058,0.001
v002_recall_pos2_dice02,3,88,0.21216972172260284,0.001
v002_recall_pos2_dice02,3,89,0.1472913920879364,0.001
v002_recall_pos2_dice02,3,90,0.12945912778377533,0.001
v002_recall_pos2_dice02,3,91,0.12713198363780975,0.001
v002_recall_pos2_dice02,3,92,0.18338985741138458,0.001
v002_recall_pos2_dice02,3,93,0.20332446694374084,0.001
v002_recall_pos2_dice02,3,94,0.12177833914756775,0.001
v002_recall_pos2_dice02,3,95,0.10169322043657303,0.001
v002_recall_pos2_dice02,3,96,0.17828303575515747,0.001
v002_recall_pos2_dice02,3,97,0.1542096883058548,0.001
v002_recall_pos2_dice02,3,98,0.2743681073188782,0.001
v002_recall_pos2_dice02,4,0,0.11563535034656525,0.001
v002_recall_pos2_dice02,4,1,0.17446006834506989,0.001
v002_recall_pos2_dice02,4,2,0.14041782915592194,0.001
v002_recall_pos2_dice02,4,3,0.16043120622634888,0.001
v002_recall_pos2_dice02,4,4,0.15591906011104584,0.001
v002_recall_pos2_dice02,4,5,0.1294504851102829,0.001
v002_recall_pos2_dice02,4,6,0.13357426226139069,0.001
v002_recall_pos2_dice02,4,7,0.17957803606987,0.001
v002_recall_pos2_dice02,4,8,0.1595453917980194,0.001
v002_recall_pos2_dice02,4,9,0.13095369935035706,0.001
v002_recall_pos2_dice02,4,10,0.17672163248062134,0.001
v002_recall_pos2_dice02,4,11,0.17890198528766632,0.001
v002_recall_pos2_dice02,4,12,0.11030545830726624,0.001
v002_recall_pos2_dice02,4,13,0.11793756484985352,0.001
v002_recall_pos2_dice02,4,14,0.1668199896812439,0.001
v002_recall_pos2_dice02,4,15,0.15381503105163574,0.001
v002_recall_pos2_dice02,4,16,0.26674002408981323,0.001
v002_recall_pos2_dice02,4,17,0.1289139986038208,0.001
v002_recall_pos2_dice02,4,18,0.15198303759098053,0.001
v002_recall_pos2_dice02,4,19,0.10189822316169739,0.001
v002_recall_pos2_dice02,4,20,0.18275225162506104,0.001
v002_recall_pos2_dice02,4,21,0.1916912943124771,0.001
v002_recall_pos2_dice02,4,22,0.08827810734510422,0.001
v002_recall_pos2_dice02,4,23,0.12003476917743683,0.001
v002_recall_pos2_dice02,4,24,0.11207371950149536,0.001
v002_recall_pos2_dice02,4,25,0.16528408229351044,0.001
v002_recall_pos2_dice02,4,26,0.13895630836486816,0.001
v002_recall_pos2_dice02,4,27,0.16331246495246887,0.001
v002_recall_pos2_dice02,4,28,0.1470571905374527,0.001
v002_recall_pos2_dice02,4,29,0.13411568105220795,0.001
v002_recall_pos2_dice02,4,30,0.14743603765964508,0.001
v002_recall_pos2_dice02,4,31,0.140951007604599,0.001
v002_recall_pos2_dice02,4,32,0.1286705881357193,0.001
v002_recall_pos2_dice02,4,33,0.27346551418304443,0.001
v002_recall_pos2_dice02,4,34,0.12193655967712402,0.001
v002_recall_pos2_dice02,4,35,0.24428655207157135,0.001
v002_recall_pos2_dice02,4,36,0.08563144505023956,0.001
v002_recall_pos2_dice02,4,37,0.11729548871517181,0.001
v002_recall_pos2_dice02,4,38,0.3189026117324829,0.001
v002_recall_pos2_dice02,4,39,0.10624541342258453,0.001
v002_recall_pos2_dice02,4,40,0.23359940946102142,0.001
v002_recall_pos2_dice02,4,41,0.28378111124038696,0.001
v002_recall_pos2_dice02,4,42,0.12657541036605835,0.001
v002_recall_pos2_dice02,4,43,0.08479106426239014,0.001
v002_recall_pos2_dice02,4,44,0.14661037921905518,0.001
v002_recall_pos2_dice02,4,45,0.25843095779418945,0.001
v002_recall_pos2_dice02,4,46,0.14903923869132996,0.001
v002_recall_pos2_dice02,4,47,0.1474590003490448,0.001
v002_recall_pos2_dice02,4,48,0.26948267221450806,0.001
v002_recall_pos2_dice02,4,49,0.1356496959924698,0.001
v002_recall_pos2_dice02,4,50,0.1845647096633911,0.001
v002_recall_pos2_dice02,4,51,0.12407118827104568,0.001
v002_recall_pos2_dice02,4,52,0.1316179633140564,0.001
