step,epoch,loss
4373,21,0.0171
4374,21,0.0198
4375,21,0.0198
4376,21,0.0249
4377,21,0.0249
4378,21,0.0249
4379,22,0.0271
4380,22,0.0271
4381,22,0.0272
4382,22,0.0272
4383,22,0.0268
4384,22,0.0268
4385,22,0.02
4386,22,0.02
4387,22,0.0112
4388,22,0.0112
4389,22,0.0236
4390,22,0.0236
4391,22,0.0205
4392,22,0.0205
4393,22,0.0255
4394,22,0.0255
4395,22,0.0299
4396,22,0.0299
4397,22,0.0362
4398,22,0.0362
4399,22,0.0225
4400,22,0.0225
4401,22,0.0281
4402,22,0.0281
4403,22,0.0386
4404,22,0.0386
4405,22,0.0172
4406,22,0.0172
4407,22,0.0263
4408,22,0.0263
4409,22,0.0246
4410,22,0.0246
4411,22,0.018
4412,22,0.018
4413,22,0.0373
4414,22,0.0373
4415,22,0.0256
4416,22,0.0256
4417,22,0.0249
4418,22,0.0249
4419,22,0.021
4420,22,0.021
4421,22,0.0234
4422,22,0.0234
4423,22,0.0269
4424,22,0.0269
4425,22,0.0219
4426,22,0.0219
4427,22,0.0127
4428,22,0.0127
4429,22,0.0156
4430,22,0.0156
4431,22,0.0176
4432,22,0.0176
4433,22,0.0186
4434,22,0.0186
4435,22,0.0145
4436,22,0.0145
4437,22,0.0338
4438,22,0.0338
4439,22,0.0229
4440,22,0.0229
4441,22,0.017
4442,22,0.017
4443,22,0.0188
4444,22,0.0188
4445,22,0.017
4446,22,0.017
4447,22,0.0273
4448,22,0.0273
4449,22,0.0202
4450,22,0.0202
4451,22,0.0252
4452,22,0.0252
4453,22,0.0241
4454,22,0.0241
4455,22,0.0199
4456,22,0.0199
4457,22,0.0271
4458,22,0.0271
4459,22,0.0279
4460,22,0.0279
4461,22,0.0413
4462,22,0.0413
4463,22,0.0181
4464,22,0.0181
4465,22,0.0315
4466,22,0.0315
4467,22,0.0182
4468,22,0.0182
4469,22,0.0333
4470,22,0.0333
4471,22,0.0356
4472,22,0.0356
4473,22,0.0358
4474,22,0.0358
4475,22,0.017
4476,22,0.017
4477,22,0.0286
4478,22,0.0286
4479,22,0.0387
4480,22,0.0387
4481,22,0.0267
4482,22,0.0267
4483,22,0.0199
4484,22,0.0199
4485,22,0.0184
4486,22,0.0184
4487,22,0.0208
4488,22,0.0208
4489,22,0.0235
4490,22,0.0235
4491,22,0.0194
4492,22,0.0194
4493,22,0.0152
4494,22,0.0152
4495,22,0.0183
4496,22,0.0183
4497,22,0.0189
4498,22,0.0189
4499,22,0.0218
4500,22,0.0218
4501,22,0.033
4502,22,0.033
4503,22,0.0285
4504,22,0.0285
4505,22,0.0269
4506,22,0.0269
4507,22,0.0202
4508,22,0.0202
4509,22,0.0177
4510,22,0.0177
4511,22,0.0168
4512,22,0.0168
4513,22,0.0249
4514,22,0.0249
4515,22,0.0191
4516,22,0.0191
4517,22,0.0253
4518,22,0.0253
4519,22,0.0183
4520,22,0.0183
4521,22,0.022
4522,22,0.022
4523,22,0.0167
4524,22,0.0167
4525,22,0.0155
4526,22,0.0155
4527,22,0.0252
4528,22,0.0252
4529,22,0.0335
4530,22,0.0335
4531,22,0.0187
4532,22,0.0187
4533,22,0.0182
4534,22,0.0182
4535,22,0.0403
4536,22,0.0403
4537,22,0.0261
4538,22,0.0261
4539,22,0.0123
4540,22,0.0123
4541,22,0.018
4542,22,0.018
4543,22,0.0217
4544,22,0.0217
4545,22,0.0255
4546,22,0.0255
4547,22,0.0233
4548,22,0.0233
4549,22,0.0316
4550,22,0.0316
4551,22,0.0219
4552,22,0.0219
4553,22,0.0175
4554,22,0.0175
4555,22,0.0306
4556,22,0.0306
4557,22,0.0267
4558,22,0.0267
4559,22,0.0258
4560,22,0.0258
4561,22,0.0172
4562,22,0.0172
4563,22,0.0185
4564,22,0.0185
4565,22,0.0221
4566,22,0.0221
4567,22,0.019
4568,22,0.019
4569,22,0.02
4570,22,0.02
4571,22,0.0184
4572,22,0.0184
4573,22,0.019
4574,22,0.019
4575,22,0.0223
4576,22,0.0223
4577,22,0.0223
4578,23,0.014
4579,23,0.014
4580,23,0.0199
4581,23,0.0199
4582,23,0.0149
4583,23,0.0149
4584,23,0.0146
4585,23,0.0146
4586,23,0.0212
4587,23,0.0212
4588,23,0.027
4589,23,0.027
4590,23,0.017
4591,23,0.017
4592,23,0.0342
4593,23,0.0342
4594,23,0.0223
4595,23,0.0223
4596,23,0.0269
4597,23,0.0269
4598,23,0.0234
4599,23,0.0234
4600,23,0.0204
4601,23,0.0204
4602,23,0.0181
4603,23,0.0181
4604,23,0.0164
4605,23,0.0164
4606,23,0.0376
4607,23,0.0376
4608,23,0.0164
4609,23,0.0164
4610,23,0.0285
4611,23,0.0285
4612,23,0.019
4613,23,0.019
4614,23,0.0189
4615,23,0.0189
4616,23,0.0226
4617,23,0.0226
4618,23,0.0252
4619,23,0.0252
4620,23,0.0236
4621,23,0.0236
4622,23,0.0269
4623,23,0.0269
4624,23,0.0171
4625,23,0.0171
4626,23,0.0179
4627,23,0.0179
4628,23,0.0268
4629,23,0.0268
4630,23,0.025
4631,23,0.025
4632,23,0.0402
4633,23,0.0402
4634,23,0.0316
4635,23,0.0316
4636,23,0.0246
4637,23,0.0246
4638,23,0.0388
4639,23,0.0388
4640,23,0.0199
4641,23,0.0199
4642,23,0.0356
4643,23,0.0356
4644,23,0.0184
4645,23,0.0184
4646,23,0.0178
4647,23,0.0178
4648,23,0.0127
4649,23,0.0127
4650,23,0.0125
4651,23,0.0125
4652,23,0.0206
4653,23,0.0206
4654,23,0.0271
4655,23,0.0271
4656,23,0.019
4657,23,0.019
4658,23,0.0249
4659,23,0.0249
4660,23,0.0305
4661,23,0.0305
4662,23,0.0188
4663,23,0.0188
4664,23,0.0374
4665,23,0.0374
4666,23,0.0315
4667,23,0.0315
4668,23,0.0194
4669,23,0.0194
4670,23,0.0395
4671,23,0.0395
4672,23,0.0217
4673,23,0.0217
4674,23,0.0181
4675,23,0.0181
4676,23,0.0198
4677,23,0.0198
4678,23,0.0133
4679,23,0.0133
4680,23,0.0346
4681,23,0.0346
4682,23,0.0191
4683,23,0.0191
4684,23,0.0154
4685,23,0.0154
4686,23,0.0254
4687,23,0.0254
4688,23,0.0156
4689,23,0.0156
4690,23,0.0182
4691,23,0.0182
4692,23,0.0211
4693,23,0.0211
4694,23,0.0221
4695,23,0.0221
4696,23,0.0226
4697,23,0.0226
4698,23,0.0204
4699,23,0.0204
4700,23,0.0202
4701,23,0.0202
4702,23,0.0243
4703,23,0.0243
4704,23,0.0258
4705,23,0.0258
4706,23,0.0183
4707,23,0.0183
4708,23,0.0202
4709,23,0.0202
4710,23,0.033
4711,23,0.033
4712,23,0.0218
4713,23,0.0218
4714,23,0.0184
4715,23,0.0184
4716,23,0.0305
4717,23,0.0305
4718,23,0.027
4719,23,0.027
4720,23,0.027
4721,23,0.027
4722,23,0.0268
4723,23,0.0268
4724,23,0.017
4725,23,0.017
4726,23,0.0293
4727,23,0.0293
4728,23,0.024
4729,23,0.024
4730,23,0.0215
4731,23,0.0215
4732,23,0.017
4733,23,0.017
4734,23,0.0175
4735,23,0.0175
4736,23,0.0261
4737,23,0.0261
4738,23,0.0221
4739,23,0.0221
4740,23,0.0197
4741,23,0.0197
4742,23,0.0334
4743,23,0.0334
4744,23,0.0163
4745,23,0.0163
4746,23,0.0192
4747,23,0.0192
4748,23,0.0195
4749,23,0.0195
4750,23,0.0221
4751,23,0.0221
4752,23,0.0184
4753,23,0.0184
4754,23,0.0155
4755,23,0.0155
4756,23,0.0278
4757,23,0.0278
4758,23,0.0363
4759,23,0.0363
4760,23,0.0269
4761,23,0.0269
4762,23,0.0252
4763,23,0.0252
4764,23,0.0398
4765,23,0.0398
4766,23,0.0255
4767,23,0.0255
4768,23,0.0254
4769,23,0.0254
4770,23,0.0266
4771,23,0.0266
4772,23,0.0273
4773,23,0.0273
4774,23,0.0216
4775,23,0.0216
4776,23,0.0216
4777,24,0.0273
4778,24,0.0273
4779,24,0.0179
4780,24,0.0179
4781,24,0.0192
4782,24,0.0192
4783,24,0.0355
4784,24,0.0355
4785,24,0.021
4786,24,0.021
4787,24,0.0329
4788,24,0.0329
4789,24,0.0245
4790,24,0.0245
4791,24,0.0269
4792,24,0.0269
4793,24,0.0168
4794,24,0.0168
4795,24,0.0203
4796,24,0.0203
4797,24,0.0254
4798,24,0.0254
4799,24,0.0274
4800,24,0.0274
4801,24,0.0249
4802,24,0.0249
4803,24,0.0265
4804,24,0.0265
4805,24,0.02
4806,24,0.02
4807,24,0.0316
4808,24,0.0316
4809,24,0.0253
4810,24,0.0253
4811,24,0.0241
4812,24,0.0241
4813,24,0.0125
4814,24,0.0125
4815,24,0.0184
4816,24,0.0184
4817,24,0.0206
4818,24,0.0206
4819,24,0.0161
4820,24,0.0161
4821,24,0.0339
4822,24,0.0339
4823,24,0.0182
4824,24,0.0182
4825,24,0.0192
4826,24,0.0192
4827,24,0.0269
4828,24,0.0269
4829,24,0.0183
4830,24,0.0183
4831,24,0.0199
4832,24,0.0199
4833,24,0.0147
4834,24,0.0147
4835,24,0.0176
4836,24,0.0176
4837,24,0.0191
4838,24,0.0191
4839,24,0.0367
4840,24,0.0367
4841,24,0.017
4842,24,0.017
4843,24,0.0248
4844,24,0.0248
4845,24,0.0373
4846,24,0.0373
4847,24,0.0385
4848,24,0.0385
4849,24,0.0383
4850,24,0.0383
4851,24,0.0173
4852,24,0.0173
4853,24,0.0333
4854,24,0.0333
4855,24,0.0353
4856,24,0.0353
4857,24,0.0305
4858,24,0.0305
4859,24,0.0204
4860,24,0.0204
4861,24,0.0161
4862,24,0.0161
4863,24,0.026
4864,24,0.026
4865,24,0.0208
4866,24,0.0208
4867,24,0.0255
4868,24,0.0255
4869,24,0.0222
4870,24,0.0222
4871,24,0.0267
4872,24,0.0267
4873,24,0.0401
4874,24,0.0401
4875,24,0.019
4876,24,0.019
4877,24,0.0228
4878,24,0.0228
4879,24,0.0312
4880,24,0.0312
4881,24,0.0266
4882,24,0.0266
4883,24,0.028
4884,24,0.028
4885,24,0.0124
4886,24,0.0124
4887,24,0.0267
4888,24,0.0267
4889,24,0.027
4890,24,0.027
4891,24,0.0173
4892,24,0.0173
4893,24,0.0254
4894,24,0.0254
4895,24,0.0181
4896,24,0.0181
4897,24,0.0148
4898,24,0.0148
4899,24,0.0115
4900,24,0.0115
4901,24,0.0258
4902,24,0.0258
4903,24,0.0235
4904,24,0.0235
4905,24,0.0192
4906,24,0.0192
4907,24,0.0239
4908,24,0.0239
4909,24,0.022
4910,24,0.022
4911,24,0.0211
4912,24,0.0211
4913,24,0.019
4914,24,0.019
4915,24,0.0184
4916,24,0.0184
4917,24,0.0171
4918,24,0.0171
4919,24,0.0165
4920,24,0.0165
4921,24,0.027
4922,24,0.027
4923,24,0.0217
4924,24,0.0217
4925,24,0.0178
4926,24,0.0178
4927,24,0.0267
4928,24,0.0267
4929,24,0.0184
4930,24,0.0184
4931,24,0.0196
4932,24,0.0196
4933,24,0.0404
4934,24,0.0404
4935,24,0.0154
4936,24,0.0154
4937,24,0.016
4938,24,0.016
4939,24,0.0213
4940,24,0.0213
4941,24,0.0237
4942,24,0.0237
4943,24,0.0219
4944,24,0.0219
4945,24,0.0198
4946,24,0.0198
4947,24,0.0285
4948,24,0.0285
4949,24,0.0194
4950,24,0.0194
4951,24,0.032
4952,24,0.032
4953,24,0.0187
4954,24,0.0187
4955,24,0.0219
4956,24,0.0219
4957,24,0.0258
4958,24,0.0258
4959,24,0.0209
4960,24,0.0209
4961,24,0.0183
4962,24,0.0183
4963,24,0.0201
4964,24,0.0201
4965,24,0.0203
4966,24,0.0203
4967,24,0.025
4968,24,0.025
4969,24,0.0224
4970,24,0.0224
4971,24,0.0315
4972,24,0.0315
4973,24,0.0214
4974,24,0.0214
4975,24,0.0214
4976,25,0.0373
4977,25,0.0373
4978,25,0.0253
4979,25,0.0253
4980,25,0.0122
4981,25,0.0122
4982,25,0.0153
4983,25,0.0153
4984,25,0.0191
4985,25,0.0191
4986,25,0.0165
4987,25,0.0165
4988,25,0.0182
4989,25,0.0182
4990,25,0.0235
4991,25,0.0235
4992,25,0.0188
4993,25,0.0188
4994,25,0.0342
4995,25,0.0342
4996,25,0.0254
4997,25,0.0254
4998,25,0.0187
4999,25,0.0187
5000,25,0.0229
5001,25,0.0229
5002,25,0.0183
5003,25,0.0183
5004,25,0.0249
5005,25,0.0249
5006,25,0.0168
5007,25,0.0168
5008,25,0.0248
5009,25,0.0248
5010,25,0.016
5011,25,0.016
5012,25,0.0254
5013,25,0.0254
5014,25,0.0315
5015,25,0.0315
5016,25,0.033
5017,25,0.033
5018,25,0.0394
5019,25,0.0394
5020,25,0.02
5021,25,0.02
5022,25,0.0163
5023,25,0.0163
5024,25,0.0184
5025,25,0.0184
5026,25,0.0191
5027,25,0.0191
5028,25,0.0259
5029,25,0.0259
5030,25,0.0185
5031,25,0.0185
5032,25,0.0212
5033,25,0.0212
5034,25,0.0262
5035,25,0.0262
5036,25,0.0195
5037,25,0.0195
5038,25,0.0265
5039,25,0.0265
5040,25,0.0421
5041,25,0.0421
5042,25,0.0207
5043,25,0.0207
5044,25,0.021
5045,25,0.021
5046,25,0.0221
5047,25,0.0221
5048,25,0.0263
5049,25,0.0263
5050,25,0.0184
5051,25,0.0184
5052,25,0.0248
5053,25,0.0248
5054,25,0.0303
5055,25,0.0303
5056,25,0.0388
5057,25,0.0388
5058,25,0.0269
5059,25,0.0269
5060,25,0.0126
5061,25,0.0126
5062,25,0.0221
5063,25,0.0221
5064,25,0.0364
5065,25,0.0364
5066,25,0.0329
5067,25,0.0329
5068,25,0.0217
5069,25,0.0217
5070,25,0.0204
5071,25,0.0204
5072,25,0.0355
5073,25,0.0355
5074,25,0.0164
5075,25,0.0164
5076,25,0.0267
5077,25,0.0267
5078,25,0.0213
5079,25,0.0213
5080,25,0.024
5081,25,0.024
5082,25,0.0206
5083,25,0.0206
5084,25,0.0252
5085,25,0.0252
5086,25,0.0354
5087,25,0.0354
5088,25,0.0231
5089,25,0.0231
5090,25,0.0272
5091,25,0.0272
5092,25,0.0187
5093,25,0.0187
5094,25,0.0179
5095,25,0.0179
5096,25,0.027
5097,25,0.027
5098,25,0.0165
5099,25,0.0165
5100,25,0.0198
5101,25,0.0198
5102,25,0.0158
5103,25,0.0158
5104,25,0.0258
5105,25,0.0258
5106,25,0.0151
5107,25,0.0151
5108,25,0.0191
5109,25,0.0191
5110,25,0.0284
5111,25,0.0284
5112,25,0.0314
5113,25,0.0314
5114,25,0.0206
5115,25,0.0206
5116,25,0.0318
5117,25,0.0318
5118,25,0.0268
5119,25,0.0268
5120,25,0.0188
5121,25,0.0188
5122,25,0.0366
5123,25,0.0366
5124,25,0.0178
5125,25,0.0178
5126,25,0.021
5127,25,0.021
5128,25,0.0241
5129,25,0.0241
5130,25,0.0215
5131,25,0.0215
5132,25,0.0217
5133,25,0.0217
5134,25,0.0193
5135,25,0.0193
5136,25,0.018
5137,25,0.018
5138,25,0.017
5139,25,0.017
5140,25,0.0191
5141,25,0.0191
5142,25,0.0164
5143,25,0.0164
5144,25,0.0126
5145,25,0.0126
5146,25,0.0271
5147,25,0.0271
5148,25,0.0239
5149,25,0.0239
5150,25,0.0208
5151,25,0.0208
5152,25,0.0196
5153,25,0.0196
5154,25,0.0181
5155,25,0.0181
5156,25,0.0169
5157,25,0.0169
5158,25,0.0149
5159,25,0.0149
5160,25,0.0248
5161,25,0.0248
5162,25,0.0267
5163,25,0.0267
5164,25,0.021
5165,25,0.021
5166,25,0.0401
5167,25,0.0401
5168,25,0.0273
5169,25,0.0273
5170,25,0.0267
5171,25,0.0267
5172,25,0.0304
5173,25,0.0304
5174,25,0.0304
5175,26,0.0196
5176,26,0.0196
5177,26,0.0361
5178,26,0.0361
5179,26,0.0207
5180,26,0.0207
5181,26,0.0221
5182,26,0.0221
5183,26,0.0177
5184,26,0.0177
5185,26,0.0162
5186,26,0.0162
5187,26,0.03
5188,26,0.03
5189,26,0.04
5190,26,0.04
5191,26,0.0194
5192,26,0.0194
5193,26,0.0269
5194,26,0.0269
5195,26,0.0179
5196,26,0.0179
5197,26,0.0165
5198,26,0.0165
5199,26,0.0214
5200,26,0.0214
5201,26,0.0184
5202,26,0.0184
5203,26,0.0373
5204,26,0.0373
5205,26,0.023
5206,26,0.023
5207,26,0.0192
5208,26,0.0192
5209,26,0.0361
5210,26,0.0361
5211,26,0.0269
5212,26,0.0269
5213,26,0.0166
5214,26,0.0166
5215,26,0.0337
5216,26,0.0337
5217,26,0.024
5218,26,0.024
5219,26,0.02
5220,26,0.02
5221,26,0.0153
5222,26,0.0153
5223,26,0.0225
5224,26,0.0225
5225,26,0.0357
5226,26,0.0357
5227,26,0.0284
5228,26,0.0284
5229,26,0.0253
5230,26,0.0253
5231,26,0.0152
5232,26,0.0152
5233,26,0.0282
5234,26,0.0282
5235,26,0.0149
5236,26,0.0149
5237,26,0.0196
5238,26,0.0196
5239,26,0.0208
5240,26,0.0208
5241,26,0.0228
5242,26,0.0228
5243,26,0.021
5244,26,0.021
5245,26,0.0247
5246,26,0.0247
5247,26,0.0179
5248,26,0.0179
5249,26,0.0347
5250,26,0.0347
5251,26,0.0218
5252,26,0.0218
5253,26,0.0212
5254,26,0.0212
5255,26,0.026
5256,26,0.026
5257,26,0.0185
5258,26,0.0185
5259,26,0.021
5260,26,0.021
5261,26,0.0244
5262,26,0.0244
5263,26,0.0183
5264,26,0.0183
5265,26,0.0281
5266,26,0.0281
5267,26,0.0187
5268,26,0.0187
5269,26,0.0253
5270,26,0.0253
5271,26,0.018
5272,26,0.018
5273,26,0.0166
5274,26,0.0166
5275,26,0.0186
5276,26,0.0186
5277,26,0.0304
5278,26,0.0304
5279,26,0.0267
5280,26,0.0267
5281,26,0.0234
5282,26,0.0234
5283,26,0.0186
5284,26,0.0186
5285,26,0.0189
5286,26,0.0189
5287,26,0.0214
5288,26,0.0214
5289,26,0.0181
5290,26,0.0181
5291,26,0.0175
5292,26,0.0175
5293,26,0.021
5294,26,0.021
5295,26,0.0249
5296,26,0.0249
5297,26,0.0177
5298,26,0.0177
5299,26,0.0314
5300,26,0.0314
5301,26,0.0242
5302,26,0.0242
5303,26,0.0247
5304,26,0.0247
5305,26,0.021
5306,26,0.021
5307,26,0.0248
5308,26,0.0248
5309,26,0.0177
5310,26,0.0177
5311,26,0.022
5312,26,0.022
5313,26,0.0388
5314,26,0.0388
5315,26,0.0268
5316,26,0.0268
5317,26,0.024
5318,26,0.024
5319,26,0.0218
5320,26,0.0218
5321,26,0.0259
5322,26,0.0259
5323,26,0.0172
5324,26,0.0172
5325,26,0.0314
5326,26,0.0314
5327,26,0.0244
5328,26,0.0244
5329,26,0.0231
5330,26,0.0231
5331,26,0.0197
5332,26,0.0197
5333,26,0.0183
5334,26,0.0183
5335,26,0.0386
5336,26,0.0386
5337,26,0.0268
5338,26,0.0268
5339,26,0.0259
5340,26,0.0259
5341,26,0.0355
5342,26,0.0355
5343,26,0.0153
5344,26,0.0153
5345,26,0.0399
5346,26,0.0399
5347,26,0.0194
5348,26,0.0194
5349,26,0.0265
5350,26,0.0265
5351,26,0.018
5352,26,0.018
5353,26,0.0125
5354,26,0.0125
5355,26,0.0163
5356,26,0.0163
5357,26,0.0116
5358,26,0.0116
5359,26,0.0124
5360,26,0.0124
5361,26,0.0273
5362,26,0.0273
5363,26,0.0193
5364,26,0.0193
5365,26,0.0265
5366,26,0.0265
5367,26,0.0234
5368,26,0.0234
5369,26,0.0267
5370,26,0.0267
5371,26,0.0329
5372,26,0.0329
5373,26,0.0329
5374,27,0.0201
5375,27,0.0201
5376,27,0.0169
5377,27,0.0169
5378,27,0.0289
5379,27,0.0289
5380,27,0.0183
5381,27,0.0183
5382,27,0.0357
5383,27,0.0357
5384,27,0.0176
5385,27,0.0176
5386,27,0.0194
5387,27,0.0194
5388,27,0.0247
5389,27,0.0247
5390,27,0.0206
5391,27,0.0206
5392,27,0.0247
5393,27,0.0247
5394,27,0.0179
5395,27,0.0179
5396,27,0.0314
5397,27,0.0314
5398,27,0.0266
5399,27,0.0266
5400,27,0.0333
5401,27,0.0333
5402,27,0.0252
5403,27,0.0252
5404,27,0.0197
5405,27,0.0197
5406,27,0.0267
5407,27,0.0267
5408,27,0.0202
5409,27,0.0202
5410,27,0.0114
5411,27,0.0114
5412,27,0.0373
5413,27,0.0373
5414,27,0.0162
5415,27,0.0162
5416,27,0.0219
5417,27,0.0219
5418,27,0.0233
5419,27,0.0233
5420,27,0.0354
5421,27,0.0354
5422,27,0.0217
5423,27,0.0217
5424,27,0.0328
5425,27,0.0328
5426,27,0.0183
5427,27,0.0183
5428,27,0.0272
5429,27,0.0272
5430,27,0.0186
5431,27,0.0186
5432,27,0.025
5433,27,0.025
5434,27,0.0363
5435,27,0.0363
5436,27,0.0244
5437,27,0.0244
5438,27,0.0273
5439,27,0.0273
5440,27,0.0249
5441,27,0.0249
5442,27,0.0219
5443,27,0.0219
5444,27,0.0217
5445,27,0.0217
5446,27,0.0192
5447,27,0.0192
5448,27,0.0181
5449,27,0.0181
5450,27,0.0201
5451,27,0.0201
5452,27,0.0422
5453,27,0.0422
5454,27,0.0284
5455,27,0.0284
5456,27,0.0209
5457,27,0.0209
5458,27,0.0153
5459,27,0.0153
5460,27,0.0169
5461,27,0.0169
5462,27,0.0253
5463,27,0.0253
5464,27,0.0243
5465,27,0.0243
5466,27,0.018
5467,27,0.018
5468,27,0.025
5469,27,0.025
5470,27,0.0189
5471,27,0.0189
5472,27,0.0208
5473,27,0.0208
5474,27,0.0171
5475,27,0.0171
5476,27,0.0272
5477,27,0.0272
5478,27,0.04
5479,27,0.04
5480,27,0.0153
5481,27,0.0153
5482,27,0.017
5483,27,0.017
5484,27,0.0269
5485,27,0.0269
5486,27,0.0185
5487,27,0.0185
5488,27,0.0146
5489,27,0.0146
5490,27,0.0187
5491,27,0.0187
5492,27,0.0217
5493,27,0.0217
5494,27,0.026
5495,27,0.026
5496,27,0.0353
5497,27,0.0353
5498,27,0.0387
5499,27,0.0387
5500,27,0.0392
5501,27,0.0392
5502,27,0.0251
5503,27,0.0251
5504,27,0.0196
5505,27,0.0196
5506,27,0.0265
5507,27,0.0265
5508,27,0.0355
5509,27,0.0355
5510,27,0.0234
5511,27,0.0234
5512,27,0.027
5513,27,0.027
5514,27,0.0186
5515,27,0.0186
5516,27,0.019
5517,27,0.019
5518,27,0.0191
5519,27,0.0191
5520,27,0.017
5521,27,0.017
5522,27,0.0183
5523,27,0.0183
5524,27,0.0268
5525,27,0.0268
5526,27,0.0165
5527,27,0.0165
5528,27,0.0217
5529,27,0.0217
5530,27,0.0258
5531,27,0.0258
5532,27,0.0165
5533,27,0.0165
5534,27,0.0205
5535,27,0.0205
5536,27,0.0128
5537,27,0.0128
5538,27,0.0195
5539,27,0.0195
5540,27,0.0185
5541,27,0.0185
5542,27,0.0214
5543,27,0.0214
5544,27,0.0307
5545,27,0.0307
5546,27,0.0195
5547,27,0.0195
5548,27,0.0167
5549,27,0.0167
5550,27,0.0314
5551,27,0.0314
5552,27,0.0233
5553,27,0.0233
5554,27,0.0275
5555,27,0.0275
5556,27,0.0259
5557,27,0.0259
5558,27,0.0303
5559,27,0.0303
5560,27,0.0124
5561,27,0.0124
5562,27,0.0147
5563,27,0.0147
5564,27,0.0227
5565,27,0.0227
5566,27,0.0222
5567,27,0.0222
5568,27,0.0149
5569,27,0.0149
5570,27,0.0186
5571,27,0.0186
5572,27,0.0186
5573,28,0.0268
5574,28,0.0268
5575,28,0.0205
5576,28,0.0205
5577,28,0.0188
5578,28,0.0188
5579,28,0.0264
5580,28,0.0264
5581,28,0.0148
5582,28,0.0148
5583,28,0.0162
5584,28,0.0162
5585,28,0.0174
5586,28,0.0174
5587,28,0.0164
5588,28,0.0164
5589,28,0.0215
5590,28,0.0215
5591,28,0.0271
5592,28,0.0271
5593,28,0.0186
5594,28,0.0186
5595,28,0.0334
5596,28,0.0334
5597,28,0.0192
5598,28,0.0192
5599,28,0.0182
5600,28,0.0182
5601,28,0.035
5602,28,0.035
5603,28,0.0257
5604,28,0.0257
5605,28,0.0123
5606,28,0.0123
5607,28,0.0184
5608,28,0.0184
5609,28,0.0172
5610,28,0.0172
5611,28,0.0269
5612,28,0.0269
5613,28,0.025
5614,28,0.025
5615,28,0.0175
5616,28,0.0175
5617,28,0.0252
5618,28,0.0252
5619,28,0.0241
5620,28,0.0241
5621,28,0.0258
5622,28,0.0258
5623,28,0.0242
5624,28,0.0242
5625,28,0.0324
5626,28,0.0324
5627,28,0.035
5628,28,0.035
5629,28,0.0158
5630,28,0.0158
5631,28,0.0215
5632,28,0.0215
5633,28,0.021
5634,28,0.021
5635,28,0.0191
5636,28,0.0191
5637,28,0.0373
5638,28,0.0373
5639,28,0.0383
5640,28,0.0383
5641,28,0.0126
5642,28,0.0126
5643,28,0.0246
5644,28,0.0246
5645,28,0.0255
5646,28,0.0255
5647,28,0.0272
5648,28,0.0272
5649,28,0.022
5650,28,0.022
5651,28,0.0193
5652,28,0.0193
5653,28,0.0239
5654,28,0.0239
5655,28,0.0223
5656,28,0.0223
5657,28,0.04
5658,28,0.04
5659,28,0.0191
5660,28,0.0191
5661,28,0.0295
5662,28,0.0295
5663,28,0.021
5664,28,0.021
5665,28,0.0222
5666,28,0.0222
5667,28,0.0189
5668,28,0.0189
5669,28,0.0195
5670,28,0.0195
5671,28,0.0247
5672,28,0.0247
5673,28,0.0251
5674,28,0.0251
5675,28,0.019
5676,28,0.019
5677,28,0.0196
5678,28,0.0196
5679,28,0.0211
5680,28,0.0211
5681,28,0.0174
5682,28,0.0174
5683,28,0.0266
5684,28,0.0266
5685,28,0.0171
5686,28,0.0171
5687,28,0.0313
5688,28,0.0313
5689,28,0.0349
5690,28,0.0349
5691,28,0.0203
5692,28,0.0203
5693,28,0.0209
5694,28,0.0209
5695,28,0.0204
5696,28,0.0204
5697,28,0.0234
5698,28,0.0234
5699,28,0.0153
5700,28,0.0153
5701,28,0.0148
5702,28,0.0148
5703,28,0.0314
5704,28,0.0314
5705,28,0.0211
5706,28,0.0211
5707,28,0.0222
5708,28,0.0222
5709,28,0.0252
5710,28,0.0252
5711,28,0.0384
5712,28,0.0384
5713,28,0.021
5714,28,0.021
5715,28,0.0116
5716,28,0.0116
5717,28,0.0174
5718,28,0.0174
5719,28,0.0195
5720,28,0.0195
5721,28,0.0163
5722,28,0.0163
5723,28,0.0283
5724,28,0.0283
5725,28,0.04
5726,28,0.04
5727,28,0.0164
5728,28,0.0164
5729,28,0.0267
5730,28,0.0267
5731,28,0.0266
5732,28,0.0266
5733,28,0.0328
5734,28,0.0328
5735,28,0.018
5736,28,0.018
5737,28,0.0276
5738,28,0.0276
5739,28,0.038
5740,28,0.038
5741,28,0.0181
5742,28,0.0181
5743,28,0.018
5744,28,0.018
5745,28,0.0143
5746,28,0.0143
5747,28,0.0216
5748,28,0.0216
5749,28,0.0184
5750,28,0.0184
5751,28,0.0354
5752,28,0.0354
5753,28,0.0303
5754,28,0.0303
5755,28,0.022
5756,28,0.022
5757,28,0.016
5758,28,0.016
5759,28,0.0161
5760,28,0.0161
5761,28,0.0277
5762,28,0.0277
5763,28,0.0225
5764,28,0.0225
5765,28,0.021
5766,28,0.021
5767,28,0.0239
5768,28,0.0239
5769,28,0.0225
5770,28,0.0225
5771,28,0.0225
5772,29,0.0275
5773,29,0.0275
5774,29,0.0197
5775,29,0.0197
5776,29,0.0353
5777,29,0.0353
5778,29,0.0352
5779,29,0.0352
5780,29,0.0149
5781,29,0.0149
5782,29,0.0113
5783,29,0.0113
5784,29,0.0219
5785,29,0.0219
5786,29,0.0165
5787,29,0.0165
5788,29,0.0218
