group,epoch,batch,loss,lr
A,4,50,0.04573790356516838,0.001
A,4,51,0.06077207252383232,0.001
A,4,52,0.0652087852358818,0.001
A,4,53,0.06190861761569977,0.001
A,4,54,0.05515114590525627,0.001
A,4,55,0.04643971100449562,0.001
A,4,56,0.04220552742481232,0.001
A,4,57,0.04452620819211006,0.001
A,4,58,0.05388837680220604,0.001
A,4,59,0.04518572613596916,0.001
A,4,60,0.05008638650178909,0.001
A,4,61,0.04261799156665802,0.001
A,4,62,0.04773148521780968,0.001
A,4,63,0.045423492789268494,0.001
A,4,64,0.06597067415714264,0.001
A,4,65,0.052327197045087814,0.001
A,4,66,0.042470842599868774,0.001
A,4,67,0.04221045598387718,0.001
A,4,68,0.06298810243606567,0.001
A,4,69,0.04417988657951355,0.001
A,4,70,0.04780296981334686,0.001
A,4,71,0.04373303800821304,0.001
A,4,72,0.12205517292022705,0.001
A,4,73,0.04229907691478729,0.001
A,4,74,0.05586737021803856,0.001
A,4,75,0.051880501210689545,0.001
A,4,76,0.051167797297239304,0.001
A,4,77,0.07732146978378296,0.001
A,4,78,0.04303988814353943,0.001
A,4,79,0.0716162696480751,0.001
A,4,80,0.047574643045663834,0.001
A,4,81,0.044720493257045746,0.001
A,4,82,0.05807732418179512,0.001
A,4,83,0.056856848299503326,0.001
A,4,84,0.04058050364255905,0.001
A,4,85,0.04919181391596794,0.001
A,4,86,0.04285247623920441,0.001
A,4,87,0.09089764207601547,0.001
A,4,88,0.04937710613012314,0.001
A,4,89,0.04338417202234268,0.001
A,4,90,0.040923453867435455,0.001
A,4,91,0.04542264714837074,0.001
A,4,92,0.04234772175550461,0.001
A,4,93,0.045705199241638184,0.001
A,4,94,0.04112515598535538,0.001
A,4,95,0.04028421640396118,0.001
A,4,96,0.05154228210449219,0.001
A,4,97,0.03797343373298645,0.001
A,4,98,0.04179740324616432,0.001
A,5,0,0.05678495392203331,0.001
A,5,1,0.03979514539241791,0.001
A,5,2,0.04080529510974884,0.001
A,5,3,0.05146586894989014,0.001
A,5,4,0.044009655714035034,0.001
A,5,5,0.04546641558408737,0.001
A,5,6,0.0515323281288147,0.001
A,5,7,0.041921019554138184,0.001
A,5,8,0.05841689929366112,0.001
A,5,9,0.040709178894758224,0.001
A,5,10,0.057886362075805664,0.001
A,5,11,0.046973805874586105,0.001
A,5,12,0.06251074373722076,0.001
A,5,13,0.04856205731630325,0.001
A,5,14,0.03931916877627373,0.001
A,5,15,0.055578116327524185,0.001
A,5,16,0.04515959322452545,0.001
A,5,17,0.038495033979415894,0.001
A,5,18,0.060420677065849304,0.001
A,5,19,0.03763929381966591,0.001
A,5,20,0.04770414158701897,0.001
A,5,21,0.03915216401219368,0.001
A,5,22,0.045709673315286636,0.001
A,5,23,0.03569874167442322,0.001
A,5,24,0.038054075092077255,0.001
A,5,25,0.053874704986810684,0.001
A,5,26,0.038999710232019424,0.001
A,5,27,0.03846198692917824,0.001
A,5,28,0.04172306880354881,0.001
A,5,29,0.05998412147164345,0.001
A,5,30,0.05337326228618622,0.001
A,5,31,0.04528815671801567,0.001
A,5,32,0.050688959658145905,0.001
A,5,33,0.05061451718211174,0.001
A,5,34,0.039487604051828384,0.001
A,5,35,0.0366445928812027,0.001
A,5,36,0.05747529864311218,0.001
A,5,37,0.05158147215843201,0.001
A,5,38,0.05368741229176521,0.001
A,5,39,0.04517167806625366,0.001
A,5,40,0.049052584916353226,0.001
A,5,41,0.04383208975195885,0.001
A,5,42,0.05873532593250275,0.001
A,5,43,0.038841765373945236,0.001
A,5,44,0.10396315902471542,0.001
A,5,45,0.06838911026716232,0.001
A,5,46,0.039759326726198196,0.001
A,5,47,0.03713640570640564,0.001
A,5,48,0.039556317031383514,0.001
A,5,49,0.036245983093976974,0.001
A,5,50,0.04749472439289093,0.001
A,5,51,0.035905689001083374,0.001
A,5,52,0.04495496675372124,0.001
A,5,53,0.03706122189760208,0.001
A,5,54,0.03769078105688095,0.001
A,5,55,0.0394357368350029,0.001
A,5,56,0.06714086979627609,0.001
A,5,57,0.03683490678668022,0.001
A,5,58,0.04345621168613434,0.001
A,5,59,0.04572019353508949,0.001
A,5,60,0.03657383471727371,0.001
A,5,61,0.04603157937526703,0.001
A,5,62,0.03475828096270561,0.001
A,5,63,0.03424639254808426,0.001
A,5,64,0.07775644958019257,0.001
A,5,65,0.037690602242946625,0.001
A,5,66,0.03224494680762291,0.001
A,5,67,0.035856109112501144,0.001
A,5,68,0.03539649397134781,0.001
A,5,69,0.037207379937171936,0.001
A,5,70,0.05185661464929581,0.001
A,5,71,0.033158883452415466,0.001
A,5,72,0.03442874178290367,0.001
A,5,73,0.03541097790002823,0.001
A,5,74,0.04703395813703537,0.001
A,5,75,0.04082620143890381,0.001
A,5,76,0.036926254630088806,0.001
A,5,77,0.033645786345005035,0.001
A,5,78,0.03170225769281387,0.001
A,5,79,0.04506973549723625,0.001
A,5,80,0.0364760160446167,0.001
A,5,81,0.03359362110495567,0.001
A,5,82,0.0356728732585907,0.001
A,5,83,0.05861993134021759,0.001
A,5,84,0.044419579207897186,0.001
A,5,85,0.033804118633270264,0.001
A,5,86,0.033778537064790726,0.001
A,5,87,0.03677143529057503,0.001
A,5,88,0.041126035153865814,0.001
A,5,89,0.03365863487124443,0.001
A,5,90,0.03222673386335373,0.001
A,5,91,0.03335069119930267,0.001
A,5,92,0.038050342351198196,0.001
A,5,93,0.06379470974206924,0.001
A,5,94,0.05300402268767357,0.001
A,5,95,0.03718254342675209,0.001
A,5,96,0.033022258430719376,0.001
A,5,97,0.03128604590892792,0.001
A,5,98,0.11016308516263962,0.001
A,6,0,0.042968712747097015,0.001
A,6,1,0.033185482025146484,0.001
A,6,2,0.03329554572701454,0.001
A,6,3,0.03426742926239967,0.001
A,6,4,0.06294529885053635,0.001
A,6,5,0.0362287275493145,0.001
A,6,6,0.03174884617328644,0.001
A,6,7,0.055633317679166794,0.001
A,6,8,0.05988190695643425,0.001
A,6,9,0.0409453921020031,0.001
A,6,10,0.03677448630332947,0.001
A,6,11,0.031683798879384995,0.001
A,6,12,0.03245890513062477,0.001
A,6,13,0.03161724656820297,0.001
A,6,14,0.039799001067876816,0.001
A,6,15,0.052548110485076904,0.001
A,6,16,0.033152997493743896,0.001
A,6,17,0.045133091509342194,0.001
A,6,18,0.08893983066082001,0.001
A,6,19,0.11338295787572861,0.001
A,6,20,0.029138201847672462,0.001
A,6,21,0.03194217011332512,0.001
A,6,22,0.039502982050180435,0.001
A,6,23,0.04791126772761345,0.001
A,6,24,0.056682419031858444,0.001
A,6,25,0.033497404307127,0.001
A,6,26,0.03363964334130287,0.001
A,6,27,0.029389336705207825,0.001
A,6,28,0.04117462784051895,0.001
A,6,29,0.03191486746072769,0.001
A,6,30,0.03990866616368294,0.001
A,6,31,0.0321538932621479,0.001
A,6,32,0.03525453433394432,0.001
A,6,33,0.03439007326960564,0.001
A,6,34,0.03271883353590965,0.001
A,6,35,0.02703825570642948,0.001
A,6,36,0.042876068502664566,0.001
A,6,37,0.04525064677000046,0.001
A,6,38,0.03794440999627113,0.001
A,6,39,0.06523257493972778,0.001
A,6,40,0.032129865139722824,0.001
A,6,41,0.03121713548898697,0.001
A,6,42,0.04029763862490654,0.001
A,6,43,0.03034360334277153,0.001
A,6,44,0.04111270606517792,0.001
A,6,45,0.04014704003930092,0.001
A,6,46,0.03341762349009514,0.001
A,6,47,0.052301451563835144,0.001
A,6,48,0.028723470866680145,0.001
A,6,49,0.04839285463094711,0.001
A,6,50,0.036574508994817734,0.001
A,6,51,0.037704821676015854,0.001
A,6,52,0.04800422489643097,0.001
A,6,53,0.035915590822696686,0.001
A,6,54,0.030257469043135643,0.001
A,6,55,0.03830668702721596,0.001
A,6,56,0.027930641546845436,0.001
A,6,57,0.055850375443696976,0.001
A,6,58,0.03220367431640625,0.001
A,6,59,0.03226057067513466,0.001
A,6,60,0.02889244258403778,0.001
A,6,61,0.03965894877910614,0.001
A,6,62,0.029522642493247986,0.001
A,6,63,0.049491073936223984,0.001
A,6,64,0.061024490743875504,0.001
A,6,65,0.03518460690975189,0.001
A,6,66,0.029238346964120865,0.001
A,6,67,0.046619221568107605,0.001
A,6,68,0.02876131795346737,0.001
A,6,69,0.027872253209352493,0.001
A,6,70,0.02916797436773777,0.001
A,6,71,0.02968822792172432,0.001
A,6,72,0.030623851343989372,0.001
A,6,73,0.029551634564995766,0.001
A,6,74,0.029765762388706207,0.001
A,6,75,0.02843930944800377,0.001
A,6,76,0.04004903510212898,0.001
A,6,77,0.039519764482975006,0.001
A,6,78,0.026339568197727203,0.001
A,6,79,0.028282076120376587,0.001
A,6,80,0.0395585335791111,0.001
A,6,81,0.028571080416440964,0.001
A,6,82,0.04014888033270836,0.001
A,6,83,0.033032048493623734,0.001
A,6,84,0.0493524968624115,0.001
A,6,85,0.028250688686966896,0.001
A,6,86,0.05539480596780777,0.001
A,6,87,0.033908482640981674,0.001
A,6,88,0.039852872490882874,0.001
A,6,89,0.030913280323147774,0.001
A,6,90,0.03372436389327049,0.001
A,6,91,0.027980705723166466,0.001
A,6,92,0.029571501538157463,0.001
A,6,93,0.03591581806540489,0.001
A,6,94,0.05179077014327049,0.001
A,6,95,0.03002803958952427,0.001
A,6,96,0.026092926040291786,0.001
A,6,97,0.04194371774792671,0.001
A,6,98,0.046351950615644455,0.001
A,7,0,0.035144537687301636,0.001
A,7,1,0.028533663600683212,0.001
A,7,2,0.030889742076396942,0.001
A,7,3,0.027024367824196815,0.001
A,7,4,0.04298963025212288,0.001
A,7,5,0.047717854380607605,0.001
A,7,6,0.027065100148320198,0.001
A,7,7,0.02590237930417061,0.001
A,7,8,0.02649892494082451,0.001
A,7,9,0.022305674850940704,0.001
A,7,10,0.0381525456905365,0.001
A,7,11,0.034912653267383575,0.001
A,7,12,0.032316822558641434,0.001
A,7,13,0.045169174671173096,0.001
A,7,14,0.026085756719112396,0.001
A,7,15,0.025297420099377632,0.001
A,7,16,0.0548604354262352,0.001
A,7,17,0.028022045269608498,0.001
A,7,18,0.027111729606986046,0.001
A,7,19,0.025909768417477608,0.001
A,7,20,0.027204059064388275,0.001
A,7,21,0.025391384959220886,0.001
A,7,22,0.025398466736078262,0.001
A,7,23,0.030724763870239258,0.001
A,7,24,0.05791037902235985,0.001
A,7,25,0.034428492188453674,0.001
A,7,26,0.03478700667619705,0.001
A,7,27,0.026136169210076332,0.001
A,7,28,0.03373438119888306,0.001
A,7,29,0.028056979179382324,0.001
A,7,30,0.05758398026227951,0.001
A,7,31,0.029996449127793312,0.001
A,7,32,0.029815716668963432,0.001
A,7,33,0.024607518687844276,0.001
A,7,34,0.02571735717356205,0.001
A,7,35,0.028904812410473824,0.001
A,7,36,0.042529236525297165,0.001
A,7,37,0.02610107883810997,0.001
A,7,38,0.030371181666851044,0.001
A,7,39,0.04311233013868332,0.001
